base_url,parameter_url,parameter_names,content_difference,canonical,indexable,internally_discoverable,search_value,classification,severity
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=uae,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=chile,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-checker/,https://www.expatcopilot.com/netherlands/visa-checker?scenario=partner-join,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-checker/,https://www.expatcopilot.com/netherlands/visa-checker?scenario=uk-student,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?scenario=self-employed-consultant-solo,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=denmark,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=singapore,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=italy,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?employment=job-offer,employment,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?scenario=south-african-family-partner,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison/,https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison?s=eyJwbGFubmVyTW9kZSI6ImRldGFpbGVkIiwiY2l0eSI6ImFtc3RlcmRhbSIsIm1vdmVTdGFnZSI6Im1vdmluZ19zb29uIiwiaG91c2Vob2xkVHlwZSI6ImNvdXBsZSIsImFkdWx0c0NvdW50IjoyLCJjaGlsZHJlbkNvdW50IjowLCJyZW50ZXJPck93bmVyIjoicmVudGVyIiwidXRpbGl0aWVzSW5jbHVkZWRJblJlbnQiOiJubyIsImhvdXNpbmdUeXBlIjoiYXBhcnRtZW50Iiwic2l6ZUJhbmQiOiJtZWRpdW0iLCJlbmVyZ3lRdWFsaXR5IjoiYXZlcmFnZSIsImhlYXRpbmciOiJnYXMiLCJmdXJuaXNoZWQiOiJ1bmZ1cm5pc2hlZCIsImxhbmRsb3JkQnVpbGRpbmdJbmNsdWRlc1NlcnZpY2VzIjoibm8iLCJ1c2FnZUxldmVsIjoiYXZlcmFnZSIsImludGVybmV0VGllciI6ImZhc3QiLCJtb2JpbGVVc2FnZSI6InN0YW5kYXJkIiwibW9iaWxlTGluZXMiOjIsImV2SGVhdnkiOmZhbHNlLCJ3ZmhIZWF2eSI6dHJ1ZSwiaW5jbHVkZUludGVybmV0Ijp0cnVlLCJpbmNsdWRlTW9iaWxlIjp0cnVlLCJpbmNsdWRlVHZNZWRpYSI6ZmFsc2UsImluY2x1ZGVDb250ZW50c0luc3VyYW5jZSI6dHJ1ZSwiaW5jbHVkZUxpYWJpbGl0eUluc3VyYW5jZSI6dHJ1ZSwicHJpb3JpdHkiOiJxdWFsaXR5IiwibW92aW5nRGF0ZU5vdGUiOiIiLCJzaG9ydFRlcm1PdmVybGFwIjpmYWxzZX0,s,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?household=kids,household,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=united-states,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=uae,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-checker/,https://www.expatcopilot.com/netherlands/visa-checker?scenario=india-hsm,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=turkey,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=spain,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=spain,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=pakistan,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=australia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=argentina,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=canada,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=ireland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=kenya,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=japan,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=australia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=brazil,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=argentina,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/documents-needed-to-move-netherlands/,https://www.expatcopilot.com/netherlands/documents-needed-to-move-netherlands?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=switzerland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=argentina,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=germany&amp;addressStatus=yes&amp;household=partner&amp;needBankingSoon=no,"from,amp;addressStatus,amp;household,amp;needBankingSoon",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=denmark,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=turkey,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=argentina,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=germany,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=nigeria,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?scenario=south-african-family,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=ireland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=south-africa&amp;stage=before-move&amp;household=solo&amp;employment=job-offer&amp;region=non-eu,"from,amp;stage,amp;household,amp;employment,amp;region",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/twv-work-permit/,https://www.expatcopilot.com/netherlands/moving/twv-work-permit?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?scenario=us-daft,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=philippines,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?scenario=uk-student,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=south-korea,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=south-korea,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=philippines,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=united-states,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/status-changes/,https://www.expatcopilot.com/netherlands/moving/status-changes?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=philippines,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=sweden,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?scenario=indian-engineer-hsm,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=indonesia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=spain&amp;stage=before-move&amp;household=solo&amp;employment=searching&amp;region=eu,"from,amp;stage,amp;household,amp;employment,amp;region",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=australia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=nigeria,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=kenya,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=turkey,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=mexico,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=brazil,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=japan,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?arrivalStage=arriving-soon&amp;household=solo&amp;startingJobSoon=yes&amp;needsIntegrationAwareness=no&amp;from=germany&amp;needsDrivingSoon=false&amp;housingSituation=temporary&amp;hasBankAccountAlready=false&amp;hasBSNAlready=false&amp;wantsLanguageSupport=false&amp;hasKidsAdminNeeds=false&amp;needsUtilitiesSetup=true,"arrivalStage,amp;household,amp;startingJobSoon,amp;needsIntegrationAwareness,amp;from,amp;needsDrivingSoon,amp;housingSituation,amp;hasBankAccountAlready,amp;hasBSNAlready,amp;wantsLanguageSupport,amp;hasKidsAdminNeeds,amp;needsUtilitiesSetup",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=kenya,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=pakistan,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=india,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=pakistan,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=south-korea,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=spain,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=turkey,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=sweden,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=argentina,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-timeline-estimator/,https://www.expatcopilot.com/netherlands/visa-timeline-estimator?scenario=couple-two-months,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=chile,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=argentina,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=mexico,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=united-kingdom,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-application-plan/,https://www.expatcopilot.com/netherlands/visa-application-plan?scenario=indian-engineer-hsm,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=sweden,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=germany,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=chile,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/contact/,https://www.expatcopilot.com/contact?topic=service-listing,topic,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=chile,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=canada,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=spain,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=italy,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=new-zealand,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=nigeria,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=mexico,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=singapore,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=chile,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=canada,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison/,https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison?s=eyJwbGFubmVyTW9kZSI6InF1aWNrIiwiY2l0eSI6InV0cmVjaHQiLCJtb3ZlU3RhZ2UiOiJtb3Zpbmdfc29vbiIsImhvdXNlaG9sZFR5cGUiOiJmYW1pbHkiLCJhZHVsdHNDb3VudCI6MiwiY2hpbGRyZW5Db3VudCI6MiwicmVudGVyT3JPd25lciI6InJlbnRlciIsInV0aWxpdGllc0luY2x1ZGVkSW5SZW50Ijoibm8iLCJob3VzaW5nVHlwZSI6ImFwYXJ0bWVudCIsInNpemVCYW5kIjoibWVkaXVtIiwiZW5lcmd5UXVhbGl0eSI6ImF2ZXJhZ2UiLCJoZWF0aW5nIjoiZ2FzIiwiZnVybmlzaGVkIjoidW5mdXJuaXNoZWQiLCJsYW5kbG9yZEJ1aWxkaW5nSW5jbHVkZXNTZXJ2aWNlcyI6Im5vIiwidXNhZ2VMZXZlbCI6ImF2ZXJhZ2UiLCJpbnRlcm5ldFRpZXIiOiJzdGFuZGFyZCIsIm1vYmlsZVVzYWdlIjoic3RhbmRhcmQiLCJtb2JpbGVMaW5lcyI6MiwiZXZIZWF2eSI6ZmFsc2UsIndmaEhlYXZ5IjpmYWxzZSwiaW5jbHVkZUludGVybmV0Ijp0cnVlLCJpbmNsdWRlTW9iaWxlIjp0cnVlLCJpbmNsdWRlVHZNZWRpYSI6ZmFsc2UsImluY2x1ZGVDb250ZW50c0luc3VyYW5jZSI6dHJ1ZSwiaW5jbHVkZUxpYWJpbGl0eUluc3VyYW5jZSI6dHJ1ZSwicHJpb3JpdHkiOiJiYWxhbmNlZCIsIm1vdmluZ0RhdGVOb3RlIjoiIiwic2hvcnRUZXJtT3ZlcmxhcCI6ZmFsc2V9,s,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=indonesia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=norway,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=brazil,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=italy,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=turkey,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=india&amp;addressStatus=yes&amp;household=kids&amp;needBankingSoon=yes,"from,amp;addressStatus,amp;household,amp;needBankingSoon",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=japan,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=ireland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/working-in-the-netherlands/,https://www.expatcopilot.com/netherlands/moving/working-in-the-netherlands?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=united-states,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/register-address-netherlands/,https://www.expatcopilot.com/netherlands/register-address-netherlands?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
