url,route_pattern,page_type,content_source,status,production_http_status,indexability_intent,robots_directive,canonical,canonical_http_status,in_sitemap,linked_from_navigation,internal_inlinks,internal_outlinks,published,publish_date,updated_date,staged,intent_source,notes
https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/turkey/,/netherlands/moving/moving-to-netherlands-from/[country],origin_country_guide,countries/index.json:turkey,enabled,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/turkey/,,yes,no,,,conditional,2026-04-27,,no,prod_sitemap+countries_index,Present in production /sitemap.xml as of audit fetch; country enabled=true; in ROUTING_ORIGIN_COUNTRY_SLUGS=true; publish=true
https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/uae/,/netherlands/moving/moving-to-netherlands-from/[country],origin_country_guide,countries/index.json:uae,enabled,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/uae/,,yes,no,,,conditional,2026-04-20,,no,prod_sitemap+countries_index,Present in production /sitemap.xml as of audit fetch; country enabled=true; in ROUTING_ORIGIN_COUNTRY_SLUGS=true; publish=true
https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/uk/,/netherlands/moving/moving-to-netherlands-from/[country],redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/united-kingdom/,,no,no,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/moving/moving-to-netherlands-from/united-kingdom/; permanent redirect → /netherlands/moving/moving-to-netherlands-from/united-kingdom/
https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/united-kingdom/,/netherlands/moving/moving-to-netherlands-from/[country],origin_country_guide,countries/index.json:united-kingdom,enabled,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/united-kingdom/,,yes,no,,,conditional,,,no,prod_sitemap+countries_index,Present in production /sitemap.xml as of audit fetch; country enabled=true; in ROUTING_ORIGIN_COUNTRY_SLUGS=true; publish=undefined
https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/united-states/,/netherlands/moving/moving-to-netherlands-from/[country],origin_country_guide,countries/index.json:united-states,enabled,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/united-states/,,yes,no,,,conditional,,,no,prod_sitemap+countries_index,Present in production /sitemap.xml as of audit fetch; country enabled=true; in ROUTING_ORIGIN_COUNTRY_SLUGS=true; publish=undefined
https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/us/,/netherlands/moving/moving-to-netherlands-from/[country],redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/moving/moving-to-netherlands-from/united-states/,,no,no,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/moving/moving-to-netherlands-from/united-states/; permanent redirect → /netherlands/moving/moving-to-netherlands-from/united-states/
https://www.expatcopilot.com/netherlands/moving/residence-permits/,/netherlands/moving/residence-permits,guide,app_router:app/netherlands/moving/residence-permits/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/residence-permits/,,yes,no,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/moving/resigning-job-netherlands/,/netherlands/moving/resigning-job-netherlands,guide,app_router:app/netherlands/moving/resigning-job-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/resigning-job-netherlands/,,yes,no,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/moving/status-changes/,/netherlands/moving/status-changes,guide,app_router:app/netherlands/moving/status-changes/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/status-changes/,,yes,no,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/moving/tools/,/netherlands/moving/tools,tool_calculator,app_router:app/netherlands/moving/tools/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/,,yes,no,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,/netherlands/moving/tools/arrival-planner,tool_calculator,tools/registry.json:arrival-planner,live,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,,yes,no,,,yes,,,no,prod_sitemap+tools_registry,Present in production /sitemap.xml as of audit fetch; tool status=live; title=Arrival Planner
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/argentina/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:argentina,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/argentina/,,yes,no,,,yes,2026-04-27,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/australia/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:australia,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/australia/,,yes,no,,,yes,2026-04-07,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/brazil/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:brazil,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/brazil/,,yes,no,,,yes,2026-04-14,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/canada/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:canada,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/canada/,,yes,no,,,yes,2026-04-07,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/chile/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:chile,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/chile/,,yes,no,,,yes,2026-04-27,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/denmark/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:denmark,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/denmark/,,yes,no,,,yes,2026-04-30,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/france/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:france,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/france/,,yes,no,,,yes,2026-04-10,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/germany/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:germany,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/germany/,,yes,no,,,yes,2026-04-10,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/india/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:india,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/india/,,yes,no,,,yes,,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/indonesia/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:indonesia,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/indonesia/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/ireland/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:ireland,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/ireland/,,yes,no,,,yes,2026-04-30,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/italy/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:italy,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/italy/,,yes,no,,,yes,2026-04-14,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/japan/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:japan,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/japan/,,yes,no,,,yes,2026-04-20,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/kenya/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:kenya,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/kenya/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/mexico/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:mexico,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/mexico/,,yes,no,,,yes,2026-04-17,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/new-zealand/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:new-zealand,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/new-zealand/,,yes,no,,,yes,2026-04-07,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/nigeria/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:nigeria,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/nigeria/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/norway/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:norway,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/norway/,,yes,no,,,yes,2026-04-30,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/pakistan/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:pakistan,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/pakistan/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/philippines/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:philippines,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/philippines/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/singapore/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:singapore,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/singapore/,,yes,no,,,yes,2026-04-20,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-africa/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:south-africa,enabled_variant,200,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-africa/,200,yes,no,,,yes,,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-korea/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:south-korea,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/south-korea/,,yes,no,,,yes,2026-04-24,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/spain/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:spain,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/spain/,,yes,no,,,yes,2026-04-10,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/sweden/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:sweden,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/sweden/,,yes,no,,,yes,2026-04-27,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/switzerland/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:switzerland,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/switzerland/,,yes,no,,,yes,2026-04-27,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/turkey/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:turkey,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/turkey/,,yes,no,,,yes,2026-04-27,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/uae/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:uae,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/uae/,,yes,no,,,yes,2026-04-20,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/united-kingdom/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:united-kingdom,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/united-kingdom/,,yes,no,,,yes,,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/united-states/,/netherlands/moving/tools/arrival-planner/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:united-states,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/from/united-states/,,yes,no,,,yes,,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/bsn-readiness-checker/,/netherlands/moving/tools/bsn-readiness-checker,tool_calculator,tools/registry.json:bsn-readiness-checker,placeholder,,INTENTIONALLY_NOINDEX,noindex (placeholder factory),,,no,no,,,no,,,yes,tools_registry,tool status=placeholder; title=BSN Readiness Checker
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,/netherlands/moving/tools/document-readiness,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/document-readiness-checker/,,no,no,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/document-readiness-checker/; permanent redirect → /netherlands/document-readiness-checker/
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/argentina/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:argentina,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/argentina/,,yes,no,,,yes,2026-04-27,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/australia/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:australia,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/australia/,,yes,no,,,yes,2026-04-07,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/brazil/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:brazil,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/brazil/,,yes,no,,,yes,2026-04-14,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/canada/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:canada,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/canada/,,yes,no,,,yes,2026-04-07,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/chile/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:chile,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/chile/,,yes,no,,,yes,2026-04-27,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/denmark/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:denmark,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/denmark/,,yes,no,,,yes,2026-04-30,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/france/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:france,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/france/,,yes,no,,,yes,2026-04-10,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/germany/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:germany,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/germany/,,yes,no,,,yes,2026-04-10,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/india/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:india,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/india/,,yes,no,,,yes,,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/indonesia/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:indonesia,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/indonesia/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/ireland/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:ireland,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/ireland/,,yes,no,,,yes,2026-04-30,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/italy/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:italy,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/italy/,,yes,no,,,yes,2026-04-14,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/japan/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:japan,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/japan/,,yes,no,,,yes,2026-04-20,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/kenya/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:kenya,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/kenya/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/mexico/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:mexico,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/mexico/,,yes,no,,,yes,2026-04-17,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/new-zealand/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:new-zealand,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/new-zealand/,,yes,no,,,yes,2026-04-07,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/nigeria/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:nigeria,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/nigeria/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/norway/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:norway,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/norway/,,yes,no,,,yes,2026-04-30,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/pakistan/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:pakistan,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/pakistan/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/philippines/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:philippines,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/philippines/,,yes,no,,,yes,2026-05-03,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/singapore/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:singapore,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/singapore/,,yes,no,,,yes,2026-04-20,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/south-africa/,/netherlands/moving/tools/document-readiness/from/[country],tool_calculator,countries+MOVING_TOOL_FROM:south-africa,enabled_variant,,INDEXABLE,,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/from/south-africa/,,yes,no,,,yes,,,no,prod_sitemap+origin_tool_from,Present in production /sitemap.xml as of audit fetch; country-scoped tool; parent country enabled=true
