url,path,unique_linking_pages,outlinks,orphan_status,is_country_tool
https://www.expatcopilot.com/netherlands/visa/student-visa,/netherlands/visa/student-visa,71,53,LINKED,NO
https://www.expatcopilot.com/netherlands/work/tools,/netherlands/work/tools,14,49,LINKED,NO
https://www.expatcopilot.com/netherlands/work/tools/employment-contract-risk-scanner,/netherlands/work/tools/employment-contract-risk-scanner,17,43,LINKED,NO
https://www.expatcopilot.com/netherlands/work/tools/employment-type-scenario-tool,/netherlands/work/tools/employment-type-scenario-tool,20,50,LINKED,NO
https://www.expatcopilot.com/netherlands/work/tools/job-offer-comparison,/netherlands/work/tools/job-offer-comparison,26,56,LINKED,NO
https://www.expatcopilot.com/netherlands/work/tools/payslip-decoder,/netherlands/work/tools/payslip-decoder,38,52,LINKED,NO
https://www.expatcopilot.com/privacy,/privacy,446,30,LINKED,NO
https://www.expatcopilot.com/sitemap,/sitemap,446,224,LINKED,NO
https://www.expatcopilot.com/sources,/sources,446,30,LINKED,NO
https://www.expatcopilot.com/terms,/terms,446,30,LINKED,NO
